Departamento: ANTIOQUIA, Municipio: MEDELLÍN, Centro Poblado: MEDELLÍN, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 5, Código Municipio: 5001, Código Centro Poblado: 5001000, Latitud: 6,24858636743, Longitud: -75,5760017134, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: SIPÍ, Centro Poblado: SIPÍ, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 27, Código Municipio: 27745, Código Centro Poblado: 27745000, Latitud: 4,65120437592, Longitud: -76,6444041851, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: SIPÍ, Centro Poblado: CAÑAVERAL, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 27, Código Municipio: 27745, Código Centro Poblado: 27745001, Latitud: 4,72995072343, Longitud: -76,794009965, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: SIPÍ, Centro Poblado: SAN AGUSTÍN, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 27, Código Municipio: 27745, Código Centro Poblado: 27745003, Latitud: 4,75083381295, Longitud: -76,8176008752, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: SIPÍ, Centro Poblado: TAPARAL, Tipo Centro Poblado: CABECERA INSPECCIÓN DE POLICÍA (IP), Código Departamento: 27, Código Municipio: 27745, Código Centro Poblado: 27745004, Latitud: 0,, Longitud: 0,, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: SIPÍ, Centro Poblado: TANANDÓ, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 27, Código Municipio: 27745, Código Centro Poblado: 27745009, Latitud: 4,64579007765, Longitud: -76,6702531911, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: SIPÍ, Centro Poblado: BUENAS BRISAS, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 27, Código Municipio: 27745, Código Centro Poblado: 27745010, Latitud: 4,74737235008, Longitud: -76,8150919108, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: SIPÍ, Centro Poblado: CHAMBACÚ, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 27, Código Municipio: 27745, Código Centro Poblado: 27745011, Latitud: 0,, Longitud: 0,, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: SIPÍ, Centro Poblado: LOMA DE CHUPEY, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 27, Código Municipio: 27745, Código Centro Poblado: 27745012, Latitud: 4,69469731401, Longitud: -76,7406189396, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: SIPÍ, Centro Poblado: MARQUEZA, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 27, Código Municipio: 27745, Código Centro Poblado: 27745013, Latitud: 4,65078170135, Longitud: -76,7107303509, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: SIPÍ, Centro Poblado: SANTA ROSA, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 27, Código Municipio: 27745, Código Centro Poblado: 27745014, Latitud: 4,62432848874, Longitud: -76,6906920932, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: SIPÍ, Centro Poblado: TEATINO, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 27, Código Municipio: 27745, Código Centro Poblado: 27745015, Latitud: 4,69227566454, Longitud: -76,781914002, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: SIPÍ, Centro Poblado: BARRANCON, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 27, Código Municipio: 27745, Código Centro Poblado: 27745016, Latitud: 0,, Longitud: 0,, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: SIPÍ, Centro Poblado: BARRANCONCITO, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 27, Código Municipio: 27745, Código Centro Poblado: 27745017, Latitud: 0,, Longitud: 0,, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: SIPÍ, Centro Poblado: CHARCO HONDO, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 27, Código Municipio: 27745, Código Centro Poblado: 27745018, Latitud: 0,, Longitud: 0,, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: SIPÍ, Centro Poblado: CHARCO LARGO, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 27, Código Municipio: 27745, Código Centro Poblado: 27745019, Latitud: 0,, Longitud: 0,, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: SIPÍ, Centro Poblado: PLAYA RICA, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 27, Código Municipio: 27745, Código Centro Poblado: 27745020, Latitud: 4,5944116011161, Longitud: -76,5419458275978, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: TADÓ, Centro Poblado: TADÓ, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 27, Código Municipio: 27787, Código Centro Poblado: 27787000, Latitud: 5,26482627108, Longitud: -76,5584839714, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: TADÓ, Centro Poblado: CARMELO, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 27, Código Municipio: 27787, Código Centro Poblado: 27787002, Latitud: 5,32366539098, Longitud: -76,3928799579, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: TADÓ, Centro Poblado: TAPÓN, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 27, Código Municipio: 27787, Código Centro Poblado: 27787004, Latitud: 5,27717842963, Longitud: -76,509985806, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: TADÓ, Centro Poblado: GUARATO, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 27, Código Municipio: 27787, Código Centro Poblado: 27787005, Latitud: 5,3544852411, Longitud: -76,2041003247, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: TADÓ, Centro Poblado: MUMBÚ, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 27, Código Municipio: 27787, Código Centro Poblado: 27787009, Latitud: 5,33673637308, Longitud: -76,2836008296, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: TADÓ, Centro Poblado: PLAYA DE ORO, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 27, Código Municipio: 27787, Código Centro Poblado: 27787010, Latitud: 5,30971041207, Longitud: -76,4162496338, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: TADÓ, Centro Poblado: CORCOBADO, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 27, Código Municipio: 27787, Código Centro Poblado: 27787015, Latitud: 5,30503071242, Longitud: -76,4741109947, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: TADÓ, Centro Poblado: MANUNGARÁ, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 27, Código Municipio: 27787, Código Centro Poblado: 27787016, Latitud: 5,25277271055, Longitud: -76,522972184, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: TADÓ, Centro Poblado: TABOR, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 27, Código Municipio: 27787, Código Centro Poblado: 27787021, Latitud: 5,30065897012, Longitud: -76,3323192075, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: TADÓ, Centro Poblado: ANGOSTURA, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 27, Código Municipio: 27787, Código Centro Poblado: 27787022, Latitud: 5,31036408347, Longitud: -76,4600118794, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: TADÓ, Centro Poblado: GINGARABÁ, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 27, Código Municipio: 27787, Código Centro Poblado: 27787026, Latitud: 5,32718260719, Longitud: -76,2545118442, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: UNGUÍA, Centro Poblado: UNGUÍA, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 27, Código Municipio: 27800, Código Centro Poblado: 27800000, Latitud: 8,04406133438, Longitud: -77,0925373837, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: UNGUÍA, Centro Poblado: BALBOA, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 27, Código Municipio: 27800, Código Centro Poblado: 27800001, Latitud: 8,28385947677, Longitud: -77,1402749019, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: UNGUÍA, Centro Poblado: GILGAL, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 27, Código Municipio: 27800, Código Centro Poblado: 27800002, Latitud: 8,19102502741, Longitud: -77,0816512156, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: UNGUÍA, Centro Poblado: SANTA MARÍA DEL DARIÉN, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 27, Código Municipio: 27800, Código Centro Poblado: 27800003, Latitud: 8,1632681286, Longitud: -77,0553233548, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: UNGUÍA, Centro Poblado: TANELA, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 27, Código Municipio: 27800, Código Centro Poblado: 27800004, Latitud: 8,1960114863, Longitud: -77,0242057685, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: UNGUÍA, Centro Poblado: TITUMATE, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 27, Código Municipio: 27800, Código Centro Poblado: 27800005, Latitud: 8,30594896139, Longitud: -77,0764488129, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: UNGUÍA, Centro Poblado: BETECITO, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 27, Código Municipio: 27800, Código Centro Poblado: 27800007, Latitud: 7,87624415201, Longitud: -77,0361266545, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: UNGUÍA, Centro Poblado: MARRIAGA, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 27, Código Municipio: 27800, Código Centro Poblado: 27800008, Latitud: 8,10655608528, Longitud: -76,9586543504, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: UNGUÍA, Centro Poblado: EL PUERTO, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 27, Código Municipio: 27800, Código Centro Poblado: 27800011, Latitud: 8,02957575688, Longitud: -77,0792810763, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: UNGUÍA, Centro Poblado: EL ROTO, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 27, Código Municipio: 27800, Código Centro Poblado: 27800012, Latitud: 0,, Longitud: 0,, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: UNGUÍA, Centro Poblado: ARQUIA, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 27, Código Municipio: 27800, Código Centro Poblado: 27800015, Latitud: 8,00469360165, Longitud: -77,1166005363, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: UNGUÍA, Centro Poblado: ARQUIA, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 27, Código Municipio: 27800, Código Centro Poblado: 27800016, Latitud: 0,, Longitud: 0,, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: UNIÓN PANAMERICANA, Centro Poblado: ÁNIMAS, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 27, Código Municipio: 27810, Código Centro Poblado: 27810000, Latitud: 5,28109603952, Longitud: -76,6284048865, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: UNIÓN PANAMERICANA, Centro Poblado: EL PLAN DE RASPADURA, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 27, Código Municipio: 27810, Código Centro Poblado: 27810001, Latitud: 5,22307185266, Longitud: -76,6427680744, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: UNIÓN PANAMERICANA, Centro Poblado: LA YE, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 27, Código Municipio: 27810, Código Centro Poblado: 27810002, Latitud: 5,30520663255, Longitud: -76,626783009, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: UNIÓN PANAMERICANA, Centro Poblado: SAN RAFAEL DEL DOS, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 27, Código Municipio: 27810, Código Centro Poblado: 27810003, Latitud: 5,23247495066, Longitud: -76,658781163, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: CHOCÓ, Municipio: UNIÓN PANAMERICANA, Centro Poblado: SAN PABLO ADENTRO, Tipo Centro Poblado: CABECERA INSPECCIÓN DE POLICÍA (IP), Código Departamento: 27, Código Municipio: 27810, Código Centro Poblado: 27810004, Latitud: 5,19746716343, Longitud: -76,6667529805, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: NEIVA, Centro Poblado: NEIVA, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 41, Código Municipio: 41001, Código Centro Poblado: 41001000, Latitud: 2,93555887476, Longitud: -75,2777314808, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: NEIVA, Centro Poblado: CAGUÁN, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 41, Código Municipio: 41001, Código Centro Poblado: 41001001, Latitud: 2,8640966129, Longitud: -75,2325514785, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: NEIVA, Centro Poblado: CHAPINERO, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 41, Código Municipio: 41001, Código Centro Poblado: 41001002, Latitud: 3,1876481992, Longitud: -75,5133500889, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: NEIVA, Centro Poblado: FORTALECILLAS, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 41, Código Municipio: 41001, Código Centro Poblado: 41001003, Latitud: 3,03647073549, Longitud: -75,2511651388, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: NEIVA, Centro Poblado: GUACIRCO, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 41, Código Municipio: 41001, Código Centro Poblado: 41001004, Latitud: 3,10181201913, Longitud: -75,2761742192, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: NEIVA, Centro Poblado: ÓRGANOS, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 41, Código Municipio: 41001, Código Centro Poblado: 41001006, Latitud: 3,15091883553, Longitud: -75,4490248949, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: NEIVA, Centro Poblado: PALACIOS, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 41, Código Municipio: 41001, Código Centro Poblado: 41001007, Latitud: 2,93960860647, Longitud: -75,0637823987, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: NEIVA, Centro Poblado: PEÑAS BLANCAS, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 41, Código Municipio: 41001, Código Centro Poblado: 41001008, Latitud: 3,07441757855, Longitud: -75,3505708633, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: NEIVA, Centro Poblado: SAN LUIS, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 41, Código Municipio: 41001, Código Centro Poblado: 41001011, Latitud: 3,08263837569, Longitud: -75,4851356663, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: NEIVA, Centro Poblado: VEGALARGA, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 41, Código Municipio: 41001, Código Centro Poblado: 41001012, Latitud: 2,946667625, Longitud: -75,040016161, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: NEIVA, Centro Poblado: EL TRIUNFO, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 41, Código Municipio: 41001, Código Centro Poblado: 41001013, Latitud: 2,8658473295, Longitud: -75,2048344411, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: NEIVA, Centro Poblado: SAN FRANCISCO, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 41, Código Municipio: 41001, Código Centro Poblado: 41001014, Latitud: 3,07087321208, Longitud: -75,3898406538, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: NEIVA, Centro Poblado: EL COLEGIO, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 41, Código Municipio: 41001, Código Centro Poblado: 41001016, Latitud: 2,90039681543, Longitud: -75,0043725513, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: NEIVA, Centro Poblado: SAN ANTONIO DE ANACONIA, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 41, Código Municipio: 41001, Código Centro Poblado: 41001017, Latitud: 2,92743925572, Longitud: -75,100396821, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: NEIVA, Centro Poblado: AIPECITO, Tipo Centro Poblado: CABECERA INSPECCIÓN DE POLICÍA (IP), Código Departamento: 41, Código Municipio: 41001, Código Centro Poblado: 41001018, Latitud: 3,12502996586, Longitud: -75,5580833014, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: NEIVA, Centro Poblado: EL VENADO, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 41, Código Municipio: 41001, Código Centro Poblado: 41001022, Latitud: 2,9864390189, Longitud: -75,2749379909, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: NEIVA, Centro Poblado: PIEDRA MARCADA, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 41, Código Municipio: 41001, Código Centro Poblado: 41001024, Latitud: 2,93359367011, Longitud: -74,9724206815, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: NEIVA, Centro Poblado: CEDRALITO, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 41, Código Municipio: 41001, Código Centro Poblado: 41001029, Latitud: 2,93082090299, Longitud: -74,9793415605, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: NEIVA, Centro Poblado: LA MATA, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 41, Código Municipio: 41001, Código Centro Poblado: 41001030, Latitud: 3,02073950496, Longitud: -75,2538818452, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: NEIVA, Centro Poblado: PRADERA, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 41, Código Municipio: 41001, Código Centro Poblado: 41001031, Latitud: 3,0910055233, Longitud: -75,6013662091, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: NEIVA, Centro Poblado: CEDRAL, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 41, Código Municipio: 41001, Código Centro Poblado: 41001032, Latitud: 2,933235745, Longitud: -74,999408194, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: NEIVA, Centro Poblado: LA JULIA, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 41, Código Municipio: 41001, Código Centro Poblado: 41001033, Latitud: 3,105418482, Longitud: -75,524943723, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: NEIVA, Centro Poblado: SAN JORGE, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 41, Código Municipio: 41001, Código Centro Poblado: 41001034, Latitud: 3,05800913365, Longitud: -75,2656649436, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: NEIVA, Centro Poblado: SANTA BARBARA, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 41, Código Municipio: 41001, Código Centro Poblado: 41001035, Latitud: 2,85144270458, Longitud: -75,1092208503, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: ACEVEDO, Centro Poblado: ACEVEDO, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 41, Código Municipio: 41006, Código Centro Poblado: 41006000, Latitud: 1,80526386823, Longitud: -75,8885349597, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: ACEVEDO, Centro Poblado: SAN ADOLFO, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 41, Código Municipio: 41006, Código Centro Poblado: 41006001, Latitud: 1,71213177918, Longitud: -76,0254889126, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: ACEVEDO, Centro Poblado: PUEBLO VIEJO, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 41, Código Municipio: 41006, Código Centro Poblado: 41006003, Latitud: 1,82536713736, Longitud: -75,876798329, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: ACEVEDO, Centro Poblado: SAN MARCOS, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 41, Código Municipio: 41006, Código Centro Poblado: 41006005, Latitud: 1,74169017721, Longitud: -75,964512725, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: ACEVEDO, Centro Poblado: EL CARMEN, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 41, Código Municipio: 41006, Código Centro Poblado: 41006011, Latitud: 1,82221487013, Longitud: -75,9413146646, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: AGRADO, Centro Poblado: AGRADO, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 41, Código Municipio: 41013, Código Centro Poblado: 41013000, Latitud: 2,259730156, Longitud: -75,7719044253, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: AGRADO, Centro Poblado: LA CAÑADA, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 41, Código Municipio: 41013, Código Centro Poblado: 41013001, Latitud: 2,1829558289, Longitud: -75,6725868749, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: AGRADO, Centro Poblado: SAN JOSÉ DE BELÉN, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 41, Código Municipio: 41013, Código Centro Poblado: 41013003, Latitud: 2,22950110371, Longitud: -75,7330188353, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: AIPE, Centro Poblado: AIPE, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 41, Código Municipio: 41016, Código Centro Poblado: 41016000, Latitud: 3,22359766887, Longitud: -75,2390312259, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: AIPE, Centro Poblado: PRAGA, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 41, Código Municipio: 41016, Código Centro Poblado: 41016001, Latitud: 3,26907705011, Longitud: -75,4923587378, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: AIPE, Centro Poblado: SANTA RITA, Tipo Centro Poblado: CABECERA INSPECCIÓN DE POLICÍA (IP), Código Departamento: 41, Código Municipio: 41016, Código Centro Poblado: 41016002, Latitud: 3,24264125, Longitud: -75,566564957, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: AIPE, Centro Poblado: EL PATA, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 41, Código Municipio: 41016, Código Centro Poblado: 41016003, Latitud: 3,37312379978, Longitud: -75,1950445515, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: AIPE, Centro Poblado: CRUCE DE GUACIRCO, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 41, Código Municipio: 41016, Código Centro Poblado: 41016004, Latitud: 3,10521107219, Longitud: -75,2885462581, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: AIPE, Centro Poblado: LA CEJA-MESITAS, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 41, Código Municipio: 41016, Código Centro Poblado: 41016005, Latitud: 3,312825203, Longitud: -75,522053572, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: ALGECIRAS, Centro Poblado: ALGECIRAS, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 41, Código Municipio: 41020, Código Centro Poblado: 41020000, Latitud: 2,52244696827, Longitud: -75,3153713579, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: ALGECIRAS, Centro Poblado: EL PARAÍSO VIEJO, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 41, Código Municipio: 41020, Código Centro Poblado: 41020001, Latitud: 2,61208222919, Longitud: -75,2091515628, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: ALGECIRAS, Centro Poblado: LA ARCADIA, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 41, Código Municipio: 41020, Código Centro Poblado: 41020002, Latitud: 2,4439760849, Longitud: -75,3966149431, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: ALGECIRAS, Centro Poblado: EL TORO, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 41, Código Municipio: 41020, Código Centro Poblado: 41020003, Latitud: 2,41997320078, Longitud: -75,4053700963, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: HUILA, Municipio: ALGECIRAS, Centro Poblado: EL PARAÍSO NUEVO, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 41, Código Municipio: 41020, Código Centro Poblado: 41020006, Latitud: 2,60716398243, Longitud: -75,2143817957, Distrito: nan, Tipo Municipio: MUNICIPIO
